engine_max_rpm,yaw,pitch,roll,angular_velocity_x,angular_velocity_y,angular_velocity_z,norm_suspension_travel_FL,norm_suspension_travel_FR,norm_suspension_travel_RL,norm_suspension_travel_RR,car_class,car_ordinal,speed,power,tire_temp_FL,tire_temp_FR,tire_temp_RL,tire_temp_RR,gear
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00023603274894412607,2.1252162696328014e-08,-0.00017660007870290428,0.5304883122444153,0.42712926864624023,0.3411870300769806,0.5240609049797058,0,1529,-50870574120960.0,-2.8391083686374624e-34,-836513955840.0,6.47201549247723e+37,6.47368524184785e+37,4.5357825939618124e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002377605705987662,1.5057908058224712e-06,-0.0001900358620332554,0.5306141376495361,0.42719346284866333,0.34132641553878784,0.5241951942443848,0,1529,-50872692244480.0,-2.8391083686374624e-34,-53536880590848.0,1.6110176728763576e-22,1.6114333079101004e-22,4.535781528147709e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024710933212190866,-1.2079149200872052e-06,-0.00019065357628278434,0.5305728912353516,0.4272143542766571,0.34132933616638184,0.5241786241531372,0,1529,-50881806467072.0,-2.8391083686374624e-34,-214147472031744.0,-2.9021507543802727e-06,-2.902899268519832e-06,4.535780107062237e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002490578917786479,-2.1680396002921043e-06,-0.00018372738850302994,0.5305503606796265,0.4271867871284485,0.3412555158138275,0.5241438746452332,0,1529,-50881324122112.0,-2.8391083686374624e-34,-3426358747201536.0,209121951744.0,209175887872.0,4.5357790412481336e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002510065969545394,2.840815795934759e-06,-0.00017922167899087071,0.5304839611053467,0.4270699918270111,0.34117427468299866,0.5240988731384277,0,1529,-50875624062976.0,-2.8391083686374624e-34,-2.1928690828129075e+17,-6.027528464565378e+28,-6.029082595374891e+28,4.535777620162662e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024796678917482495,3.828424269158859e-06,-0.00018002078286372125,0.5304919481277466,0.42711400985717773,0.34117868542671204,0.5240594744682312,0,1529,-50871375233024.0,-2.8391083686374624e-34,-8.771474269667328e+17,-1.500375716261025e-31,-1.5007625714518807e-31,4.5357765543485584e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024312612367793918,1.1657170944090467e-06,-0.00017860750085674226,0.5304878354072571,0.4271208643913269,0.3411886394023895,0.5240578055381775,0,1529,-50872390254592.0,-2.8391083686374624e-34,-1.4034355532932841e+19,1.0811343885571388e-14,1.0814131471000802e-14,4.535775488534455e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024072884116321802,-6.809505066485144e-07,-0.000175650289747864,0.5304751992225647,0.4271255135536194,0.341188907623291,0.5240580439567566,0,1529,-50871492673536.0,-2.8391083686374624e-34,-8.981985430014693e+20,-3116.156982421875,-3116.960205078125,4.535774067448983e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024033169029280543,-2.9003363124502357e-06,-0.0001734273391775787,0.530475378036499,0.42712417244911194,0.3411858081817627,0.5240582227706909,0,1529,-50870708338688.0,-2.8391083686374624e-34,-3.592793327580947e+21,8.981708880850075e+20,8.98402401253352e+20,4.5357730016348796e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024123962793964893,-1.4681227185064927e-06,-0.00016962236259132624,0.5304734110832214,0.4271222949028015,0.3411830961704254,0.5240560173988342,0,1529,-50869580070912.0,-2.8391083686374624e-34,-5.748467973049627e+22,-6.472001801850747e+37,-6.473669522980408e+37,4.535771580549408e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024263188242912292,5.949959813733585e-07,-0.00017056582146324217,0.5305975079536438,0.4271685481071472,0.34129613637924194,0.5241639614105225,0,1529,-50866979602432.0,-2.8391083686374624e-34,-3.679018638060633e+24,-1.611014264997247e-22,-1.6114293951600105e-22,4.5357705147353045e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002529835619498044,2.213006155216135e-06,-0.00018358911620453,0.5305947661399841,0.42718979716300964,0.341337114572525,0.5242025852203369,0,1529,-50868237893632.0,-2.8391083686374624e-34,-1.4716071093478018e+25,4.643431384465657e-05,4.6446279156953096e-05,4.535769448921201e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002555377723183483,4.0336817619390786e-07,-0.00018593418644741178,0.5305750966072083,0.42718401551246643,0.34128251671791077,0.5241361856460571,0,1529,-50881835827200.0,-2.8391083686374624e-34,-2.3545708215541607e+26,-3345944150016.0,-3346806079488.0,4.535768027835729e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002548763295635581,1.7676220522844233e-06,-0.00018001704302150756,0.5305008292198181,0.42711561918258667,0.34124574065208435,0.5241273045539856,0,1529,-50889683369984.0,-2.8391083686374624e-34,-1.5069249716171766e+28,1.543044022829024e+31,1.5434415176385132e+31,4.5357669620216257e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002587382332421839,3.6774777072423603e-06,-0.00018343105330131948,0.5304773449897766,0.4270901679992676,0.34121131896972656,0.5240493416786194,0,1529,-50882133622784.0,-2.8391083686374624e-34,-6.027698469758762e+28,3.8409537086112714e-29,3.8419431551202003e-29,4.535765896207522e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025592895690351725,3.464620021986775e-07,-0.00018201491911895573,0.5304871201515198,0.4271198809146881,0.34118974208831787,0.5240671634674072,0,1529,-50879205998592.0,-2.8391083686374624e-34,-3.857726113951243e+30,-2.767698180014544e-12,-2.768410934522736e-12,4.5357644751220505e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025192645261995494,-9.016616786539089e-07,-0.00017456780187785625,0.5304650664329529,0.4271170496940613,0.34118130803108215,0.5240582227706909,0,1529,-50873099091968.0,-2.8391083686374624e-34,-9.875776530577608e+32,12763752.0,12767039.0,4.535763409307947e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002485209843143821,-2.007473085541278e-07,-0.00017240320448763669,0.5304755568504333,0.42711642384529114,0.34117960929870605,0.5240599513053894,0,1529,-50872000184320.0,-2.8391083686374624e-34,-2.5281981976166487e+35,-3.6789001753760346e+24,-3.679847300392069e+24,4.5357619882224753e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024642818607389927,5.454030542750843e-07,-0.00016815148410387337,0.5304731130599976,0.4271220266819,0.34117981791496277,0.5240592956542969,0,1529,-50872729993216.0,-2.8391083686374624e-34,-6.4721858647179e+37,-2.2893846616104994e-36,-2.289974058954982e-36,4.535760922408372e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024673293228261173,1.626243374630576e-06,-0.00017502499395050108,0.5305601954460144,0.42715150117874146,0.34128111600875854,0.5241575837135315,0,1529,-50873350750208.0,-2.8391083686374624e-34,1.4309087977070176e-37,1.0557921580390032e-17,1.0560638868702268e-17,4.535759856594268e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025766430189833045,1.4842203199805226e-06,-0.0001950841542566195,0.5306025743484497,0.4271605312824249,0.34133806824684143,0.5241896510124207,0,1529,-50880883720192.0,-2.8391083686374624e-34,3.6631256611721886e-35,-3.0431129932403564,-3.043895959854126,4.5357584355087965e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002647105429787189,-2.815610969264526e-06,-0.00019562445231713355,0.530555248260498,0.42715659737586975,0.3412855267524719,0.5241366624832153,0,1529,-50886604750848.0,-2.8391083686374624e-34,9.377599488548895e-33,3.5084695862215967e+18,3.509372285268001e+18,4.535757369694693e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002653688134159893,-7.656758498342242e-07,-0.00019650463946163654,0.5305685997009277,0.4271521270275116,0.3412739038467407,0.5241628289222717,0,1529,-50886546030592.0,-2.8391083686374624e-34,2.4006649048312288e-30,-4.044989083476015e+36,-4.046029507706152e+36,4.5357559486092214e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026310348766855896,3.2448815545649268e-06,-0.00020320265321061015,0.5305213332176208,0.42707523703575134,0.34120410680770874,0.5240833163261414,0,1529,-50888748040192.0,-2.8391083686374624e-34,6.145700711920487e-28,-4.027523671807358e-23,-4.0285596039480944e-23,4.535754882795118e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002545500756241381,3.333157565066358e-06,-0.00021370223839767277,0.530552089214325,0.42708685994148254,0.3411738872528076,0.5240769982337952,0,1529,-50890144743424.0,-2.8391083686374624e-34,1.5732990124730954e-25,4.64341756014619e-05,4.6446119085885584e-05,4.535753816981014e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002466615987941623,9.587097338226158e-07,-0.00021140155149623752,0.5305134654045105,0.4271080195903778,0.34117069840431213,0.5240755081176758,0,1529,-50889771450368.0,-2.8391083686374624e-34,4.027644525298038e-23,-53534947016704.0,-53548712722432.0,4.5357523958955426e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024492532247677445,-3.3844635254354216e-06,-0.00019713920482899994,0.5304718017578125,0.4271077513694763,0.3411751985549927,0.5240705609321594,0,1529,-50879663177728.0,-2.8391083686374624e-34,1.0310767561382277e-20,6.172157715643637e+31,6.1737447934596275e+31,4.535751330081439e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002461427357047796,-2.303144128745771e-06,-0.00018985707720275968,0.5304807424545288,0.4271003305912018,0.34117838740348816,0.5240596532821655,0,1529,-50873153617920.0,-2.8391083686374624e-34,2.6395558753284034e-18,9.8328122199097e-27,9.835340580740692e-27,4.535750264267335e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00024650554405525327,-1.272557710763067e-06,-0.00018502119928598404,0.5305636525154114,0.4271453320980072,0.3412190079689026,0.52410888671875,0,1529,-50874512572416.0,-2.8391083686374624e-34,6.757261452653937e-16,-1.1336457994559623e-08,-1.133937210795466e-08,4.535748843181864e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002504459989722818,1.0252647371089552e-06,-0.00019406198407523334,0.5306276679039001,0.42718759179115295,0.34133806824684143,0.5242156386375427,0,1529,-50869936586752.0,-2.8391083686374624e-34,1.729858525303593e-13,13070043136.0,13073402880.0,4.53574777736776e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025783522869460285,9.904088074108586e-07,-0.00019808362412732095,0.5305555462837219,0.4271549880504608,0.34130343794822693,0.524150550365448,0,1529,-50879348604928.0,-2.8391083686374624e-34,4.428436783943113e-11,-2.410996840937384e+29,-2.4116164154199366e+29,4.5357463562822886e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025721482234075665,2.764958935586037e-06,-0.00020371508435346186,0.5305575132369995,0.42712122201919556,0.34125447273254395,0.5241423845291138,0,1529,-50893684736000.0,-2.8391083686374624e-34,1.133679550235911e-08,-2.400586663927238e-30,-2.4012035633625496e-30,4.535745290468185e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026289443485438824,3.47998138749972e-06,-0.00018772479961626232,0.5304481387138367,0.42709505558013916,0.34121817350387573,0.5240931510925293,0,1529,-50890182492160.0,-2.8391083686374624e-34,2.9022189664829057e-06,2.767687337992819e-12,2.7683985746179696e-12,4.5357442246540813e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026089022867381573,-1.6280368981824722e-06,-0.00019770975632127374,0.5305030345916748,0.427084356546402,0.34119004011154175,0.5240473747253418,0,1529,-50883630989312.0,-2.8391083686374624e-34,0.0007429678807966411,-51054808.0,-51067924.0,4.53574280356861e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002594984835013747,-1.990658802242251e-06,-0.000192097679246217,0.530486524105072,0.42707890272140503,0.34117746353149414,0.524080753326416,0,1529,-50883811344384.0,-2.8391083686374624e-34,0.19019973278045654,9.417947555474501e+26,9.420367030427209e+26,4.535741737754506e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002580250147730112,9.851423783402424e-07,-0.0001937413471750915,0.5304576754570007,0.4270765781402588,0.3411741852760315,0.5240580439567566,0,1529,-50884901863424.0,-2.8391083686374624e-34,48.69112014770508,9.377282839758142e-33,9.379691868493359e-33,4.5357406719404025e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002569634816609323,2.636989393067779e-06,-0.00019756171968765557,0.5305492281913757,0.42712801694869995,0.3412141501903534,0.5240851044654846,0,1529,-50888202780672.0,-2.8391083686374624e-34,12464.923828125,-1.7298029599422532e-13,-1.7302472117824291e-13,4.535739250854931e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002591045340523124,2.4000446501304395e-06,-0.00019447418162599206,0.5305614471435547,0.4271989166736603,0.34135204553604126,0.5242293477058411,0,1529,-50881793884160.0,-2.8391083686374624e-34,3191019.75,3190922.5,3191742.0,4.5357381850408274e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027365784626454115,-1.7653487702773418e-06,-0.00018629059195518494,0.5305685997009277,0.4271639287471771,0.34131816029548645,0.5242051482200623,0,1529,-50884193026048.0,-2.8391083686374624e-34,816900864.0,-3.678882305092713e+24,-3.6798268360353624e+24,4.535736763955356e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002745604142546654,-9.388913895236328e-07,-0.00018875132082030177,0.5305668711662292,0.4271591007709503,0.3412568271160126,0.5241380929946899,0,1529,-50886306955264.0,-2.8391083686374624e-34,209126572032.0,-5.8607962647190695e-34,-5.862300989323618e-34,4.535735698141252e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026956084184348583,1.6878502719919197e-06,-0.0001908987178467214,0.5304650068283081,0.4270862340927124,0.3412279188632965,0.5240455865859985,0,1529,-50886831243264.0,-2.8391083686374624e-34,53536389857280.0,1.0811258335243715e-14,1.0814034062211868e-14,4.5357346323271486e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026560615515336394,3.430531705816975e-06,-0.00019272827194072306,0.5304809808731079,0.427091509103775,0.3411916196346283,0.524091899394989,0,1529,-50886483116032.0,-2.8391083686374624e-34,1.3705312582238208e+16,-12464.529296875,-12467.728515625,4.535733211241677e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026246008928865194,1.7203615243488457e-06,-0.00018162770720664412,0.5304677486419678,0.42710936069488525,0.3411761522293091,0.5240435004234314,0,1529,-50884704731136.0,-2.8391083686374624e-34,1.4034236785677042e+19,2.2992992789551246e+23,2.2998894306502953e+23,4.5357321454275734e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00025643614935688674,-1.1833781172754243e-06,-0.00017681685858406126,0.530471682548523,0.42711561918258667,0.34117212891578674,0.5240645408630371,0,1529,-50880841777152.0,-2.8391083686374624e-34,1.437105509083357e+22,3.6629942216183125e-35,3.66393438751023e-35,4.53573107961347e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002536515239626169,-2.758867594820913e-06,-0.00017045279673766345,0.5304865837097168,0.42712363600730896,0.3411809206008911,0.5240573883056641,0,1529,-50877175955456.0,-2.8391083686374624e-34,5.886382781699625e+25,-6.757030106780218e-16,-6.758763877344129e-16,4.535729658527998e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002535891835577786,-2.6708767109084874e-07,-0.00017872046737466007,0.5305794477462769,0.42718008160591125,0.3413352370262146,0.5241724252700806,0,1529,-50866967019520.0,-2.8391083686374624e-34,6.027654551750471e+28,12464.517578125,12467.7158203125,4.5357285927138946e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002663380582816899,5.830215741298161e-07,-0.0001796909491531551,0.5305598974227905,0.42716267704963684,0.34133100509643555,0.5241860151290894,0,1529,-50869290663936.0,-2.8391083686374624e-34,2.4689267241125995e+32,-2.2992971172273035e+23,-2.299886908634504e+23,4.535727171628423e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002680880716070533,5.373117346607614e-07,-0.00018545704369898885,0.5305479764938354,0.42714497447013855,0.3412646949291229,0.5241366028785706,0,1529,-50884058808320.0,-2.8391083686374624e-34,2.528180371280083e+35,-3.6629907777872066e-35,-3.663930369707273e-35,4.5357261058143195e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026496528880670667,3.5630159800348338e-06,-0.00019309515482746065,0.5305467844009399,0.4271320402622223,0.3412784934043884,0.5241662859916687,0,1529,-50894271938560.0,-2.8391083686374624e-34,-6.131294550148449e-39,1.0811238006452981e-14,1.0814011192322292e-14,4.535725040000216e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026708270888775587,3.7774693737446796e-06,-0.0001860432093963027,0.5304627418518066,0.42708873748779297,0.34118345379829407,0.5240691304206848,0,1529,-50893814759424.0,-2.8391083686374624e-34,-1.4652402773586683e-34,-199432.09375,-199483.234375,4.535723618914744e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002617173013277352,-5.613910616375506e-07,-0.00018586264923214912,0.5304723381996155,0.4270891845226288,0.3411843180656433,0.5240300893783569,0,1529,-50881680637952.0,-2.8391083686374624e-34,-1.500405691366971e-31,3.678871928799172e+24,3.6798153068203163e+24,4.5357225531006407e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026370392879471183,-4.070888280693907e-06,-0.0001787082146620378,0.5304719805717468,0.4270891845226288,0.34119126200675964,0.5241387486457825,0,1529,-50878199365632.0,-2.8391083686374624e-34,-6.145660267391655e-28,9.377247574927618e-33,9.379652195559019e-33,4.535721487286537e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026967719895765185,-1.215433712786762e-06,-0.0001663812145125121,0.530467689037323,0.42708712816238403,0.3411818742752075,0.5241044759750366,0,1529,-50876886548480.0,-2.8391083686374624e-34,-1.0069047415511772e-23,-1.7297964547292183e-13,-1.7302398934177649e-13,4.5357200662010655e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026562190032564104,4.46531248599058e-06,-0.00017397772171534598,0.5305840373039246,0.4271915853023529,0.34130653738975525,0.524128794670105,0,1529,-50876441952256.0,-2.8391083686374624e-34,-1.0310702130103354e-20,3190910.5,3191728.5,4.535719000386962e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002692249254323542,3.4566119211376645e-06,-0.00018740043742582202,0.5305495858192444,0.42717400193214417,0.3413410484790802,0.5241572260856628,0,1529,-50878543298560.0,-2.8391083686374624e-34,-4.2232625998735987e-17,-9.417903283288724e+26,-9.420316855283328e+26,4.5357175793014903e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027082255110144615,2.190400209656218e-06,-0.0001988432341022417,0.5305577516555786,0.4271347224712372,0.3412770926952362,0.5241612195968628,0,1529,-50895718973440.0,-2.8391083686374624e-34,-6.919391817329645e-13,-1.5003582013951978e-31,-1.5007427055973518e-31,4.535716513487387e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002719056501518935,-1.4808047126280144e-06,-0.00019989116117358208,0.5305322408676147,0.4271182715892792,0.34125643968582153,0.5241258144378662,0,1529,-50899523207168.0,-2.8391083686374624e-34,-7.08545555561102e-10,4.4282747607704565e-11,4.4294096168684405e-11,4.535715447673283e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027292262529954314,-1.4829656720394269e-06,-0.00019694611546583474,0.530458390712738,0.4270780086517334,0.3411979079246521,0.5240654945373535,0,1529,-50886726385664.0,-2.8391083686374624e-34,-2.9022019134572474e-06,-816872320.0,-817081600.0,4.5357140265878115e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.0002690176770556718,3.0935939321352635e-06,-0.00019582206732593477,0.5304630994796753,0.42706820368766785,0.34117257595062256,0.5240791440010071,0,1529,-50883391913984.0,-2.8391083686374624e-34,-0.047549664974212646,6.027452434465004e+28,6.0289966483049025e+28,4.535712960773708e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026578002143651247,1.927295670611784e-06,-0.00019371573580428958,0.530468761920929,0.4270657002925873,0.3411690294742584,0.5240287780761719,0,1529,-50885879136256.0,-2.8391083686374624e-34,-48.69084548950195,6.145461415124897e-28,6.147035862854434e-28,4.535711894959604e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00026571168564260006,-2.829192453646101e-07,-0.00019051056005991995,0.5305177569389343,0.4271361529827118,0.34123852849006653,0.5241594910621643,0,1529,-50889523986432.0,-2.8391083686374624e-34,-199437.65625,-1.1336372729431332e-08,-1.1339276184685332e-08,4.535710473874133e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027270650025457144,-5.271699592412915e-07,-0.00018597250164020807,0.5305498242378235,0.42718517780303955,0.34134235978126526,0.5241943597793579,0,1529,-50877960290304.0,-2.8391083686374624e-34,-3267585792.0,836476469248.0,836690706432.0,4.535709408060029e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027613420388661325,-1.0413336894998793e-06,-0.00019419204909354448,0.5305603742599487,0.42713284492492676,0.34129518270492554,0.524122416973114,0,1529,-50882901180416.0,-2.8391083686374624e-34,-3346007064576.0,-9.875368784077168e+32,-9.877897276607408e+32,4.5357079869745576e-08,0
6999.99609375,0.45877569913864136,0.036553919315338135,-0.02684314362704754,0.00027624829090200365,-2.1096798263897654e-06,-0.0001937066117534414,0.5305460095405579,0.42713722586631775,0.341268926858902,0.5241938829421997,0,1529,-50892317392896.0,-2.8391083686374624e-34,-1.3705241715277824e+16,-1.5732366431577764e-25,-1.5736394552575049e-25,4.535706921160454e-08,0
